,x,y,u
1.954,1.873806981,3.556571753,2.243261005
1.955,1.871202633,3.55967951,2.242708482
1.956,1.868598668,3.562780712,2.242154102
1.957,1.865995112,3.565875339,2.241597863
1.958,1.863391995,3.568963369,2.241039769
1.959,1.860789345,3.572044784,2.240479818
1.96,1.858187191,3.575119562,2.239918013
1.961,1.85558556,3.578187684,2.239354353
1.962,1.85298448,3.581249129,2.238788839
1.963,1.85038398,3.584303879,2.238221473
1.964,1.847784087,3.587351914,2.237652255
1.965,1.845184828,3.590393214,2.237081185
1.966,1.842586231,3.59342776,2.236508265
1.967,1.839988324,3.596455532,2.235933495
1.968,1.837391133,3.599476513,2.235356877
1.969,1.834794686,3.602490683,2.23477841
1.97,1.832199009,3.605498023,2.234198095
1.971,1.82960413,3.608498515,2.233615934
1.972,1.827010075,3.61149214,2.233031927
1.973,1.824416869,3.61447888,2.232446075
1.974,1.821824541,3.617458718,2.231858379
1.975,1.819233116,3.620431634,2.231268839
1.976,1.81664262,3.623397612,2.230677456
1.977,1.814053079,3.626356633,2.230084232
1.978,1.811464519,3.629308679,2.229489166
1.979,1.808876965,3.632253735,2.22889226
1.98,1.806290444,3.635191781,2.228293514
1.981,1.80370498,3.638122801,2.227692929
1.982,1.801120598,3.641046779,2.227090507
1.983,1.798537325,3.643963696,2.226486247
1.984,1.795955185,3.646873537,2.22588015
1.985,1.793374202,3.649776285,2.225272218
1.986,1.790794402,3.652671924,2.224662452
1.987,1.788215809,3.655560436,2.224050851
1.988,1.785638447,3.658441807,2.223437417
1.989,1.78306234,3.661316019,2.222822151
1.99,1.780487514,3.664183058,2.222205053
1.991,1.777913991,3.667042907,2.221586124
1.992,1.775341796,3.669895551,2.220965365
1.993,1.772770953,3.672740974,2.220342778
1.994,1.770201484,3.675579162,2.219718361
1.995,1.767633414,3.678410098,2.219092118
1.996,1.765066765,3.681233769,2.218464047
1.997,1.762501561,3.684050159,2.217834151
1.998,1.759937825,3.686859253,2.21720243
1.999,1.75737558,3.689661036,2.216568884
2,1.754814847,3.692455495,2.215933515
2.001,1.752255651,3.695242616,2.215296324
2.002,1.749698013,3.698022383,2.21465731
2.003,1.747141955,3.700794783,2.214016476
2.004,1.7445875,3.703559802,2.213373822
2.005,1.74203467,3.706317426,2.212729349
2.006,1.739483487,3.709067642,2.212083057
2.007,1.736933971,3.711810437,2.211434947
2.008,1.734386145,3.714545796,2.210785021
2.009,1.731840031,3.717273707,2.210133279
2.01,1.729295649,3.719994156,2.209479722
2.011,1.72675302,3.722707132,2.208824351
2.012,1.724212166,3.725412621,2.208167167
2.013,1.721673108,3.72811061,2.20750817
2.014,1.719135865,3.730801087,2.206847361
2.015,1.716600459,3.73348404,2.206184742
2.016,1.71406691,3.736159456,2.205520313
2.017,1.711535238,3.738827324,2.204854074
2.018,1.709005463,3.741487631,2.204186028
2.019,1.706477606,3.744140367,2.203516174
2.02,1.703951685,3.746785518,2.202844514
2.021,1.701427722,3.749423074,2.202171048
2.022,1.698905735,3.752053023,2.201495777
2.023,1.696385743,3.754675355,2.200818703
2.024,1.693867766,3.757290057,2.200139825
2.025,1.691351823,3.759897119,2.199459146
2.026,1.688837933,3.762496531,2.198776665
2.027,1.686326115,3.765088281,2.198092384
2.028,1.683816387,3.76767236,2.197406303
2.029,1.681308767,3.770248756,2.196718424
2.03,1.678803275,3.77281746,2.196028747
2.031,1.676299929,3.77537846,2.195337273
2.032,1.673798745,3.777931749,2.194644003
2.033,1.671299744,3.780477314,2.193948938
2.034,1.668802941,3.783015148,2.193252079
2.035,1.666308355,3.785545239,2.192553426
2.036,1.663816004,3.78806758,2.191852982
2.037,1.661325904,3.79058216,2.191150745
2.038,1.658838073,3.79308897,2.190446719
2.039,1.656352528,3.795588001,2.189740902
2.04,1.653869286,3.798079245,2.189033297
2.041,1.651388364,3.800562692,2.188323903
2.042,1.648909777,3.803038335,2.187612723
2.043,1.646433544,3.805506163,2.186899756
2.044,1.643959679,3.80796617,2.186185005
2.045,1.6414882,3.810418347,2.185468469
2.046,1.639019122,3.812862685,2.18475015
2.047,1.636552462,3.815299178,2.184030048
2.048,1.634088234,3.817727816,2.183308165
2.049,1.631626456,3.820148592,2.182584501
2.05,1.629167141,3.822561499,2.181859057
2.051,1.626710306,3.824966529,2.181131835
2.052,1.624255966,3.827363675,2.180402834
2.053,1.621804135,3.829752929,2.179672057
2.054,1.619354829,3.832134286,2.178939504
2.055,1.616908063,3.834507737,2.178205175
2.056,1.614463851,3.836873275,2.177469073
2.057,1.612022207,3.839230895,2.176731197
2.058,1.609583147,3.84158059,2.175991549
2.059,1.607146684,3.843922353,2.175250129
2.06,1.604712832,3.846256177,2.17450694
2.061,1.602281605,3.848582058,2.17376198
2.062,1.599853018,3.850899988,2.173015252
2.063,1.597427083,3.853209962,2.172266756
2.064,1.595003815,3.855511974,2.171516494
2.065,1.592583226,3.857806018,2.170764466
2.066,1.590165331,3.860092089,2.170010673
2.067,1.587750141,3.862370182,2.169255117
2.068,1.58533767,3.864640291,2.168497797
2.069,1.582927932,3.86690241,2.167738715
2.07,1.580520938,3.869156535,2.166977873
2.071,1.578116701,3.871402662,2.16621527
2.072,1.575715234,3.873640784,2.165450909
2.073,1.573316549,3.875870898,2.164684789
2.074,1.570920657,3.878092999,2.163916912
2.075,1.568527572,3.880307083,2.163147279
2.076,1.566137305,3.882513144,2.16237589
2.077,1.563749868,3.88471118,2.161602748
2.078,1.561365272,3.886901185,2.160827852
2.079,1.558983529,3.889083157,2.160051203
2.08,1.556604651,3.89125709,2.159272804
2.081,1.554228648,3.893422982,2.158492654
2.082,1.551855531,3.895580828,2.157710754
2.083,1.549485313,3.897730626,2.156927106
2.084,1.547118002,3.899872372,2.156141711
2.085,1.544753611,3.902006062,2.155354569
2.086,1.542392149,3.904131694,2.154565682
2.087,1.540033628,3.906249265,2.15377505
2.088,1.537678057,3.908358771,2.152982674
2.089,1.535325447,3.910460209,2.152188556
2.09,1.532975807,3.912553578,2.151392697
2.091,1.530629148,3.914638875,2.150595096
2.092,1.52828548,3.916716096,2.149795757
2.093,1.525944812,3.91878524,2.148994678
2.094,1.523607153,3.920846305,2.148191862
2.095,1.521272513,3.922899288,2.14738731
2.096,1.518940902,3.924944188,2.146581022
2.097,1.516612329,3.926981002,2.145772999
2.098,1.514286801,3.929009729,2.144963243
2.099,1.51196433,3.931030367,2.144151754
2.1,1.509644923,3.933042914,2.143338533
2.101,1.507328588,3.935047369,2.142523582
2.102,1.505015335,3.937043731,2.141706901
2.103,1.502705172,3.939031999,2.140888492
2.104,1.500398108,3.94101217,2.140068355
2.105,1.498094149,3.942984245,2.139246492
2.106,1.495793306,3.944948223,2.138422903
2.107,1.493495584,3.946904102,2.137597589
2.108,1.491200993,3.948851882,2.136770552
2.109,1.488909539,3.950791561,2.135941793
2.11,1.486621231,3.952723141,2.135111312
2.111,1.484336076,3.95464662,2.134279111
2.112,1.482054082,3.956561998,2.13344519
2.113,1.479775254,3.958469275,2.132609551
2.114,1.477499601,3.960368451,2.131772195
2.115,1.47522713,3.962259525,2.130933122
2.116,1.472957847,3.964142498,2.130092334
2.117,1.470691759,3.966017371,2.129249832
2.118,1.468428873,3.967884142,2.128405616
2.119,1.466169195,3.969742814,2.127559689
2.12,1.463912732,3.971593386,2.12671205
2.121,1.46165949,3.973435858,2.125862701
2.122,1.459409475,3.975270233,2.125011643
2.123,1.457162693,3.977096509,2.124158877
2.124,1.45491915,3.97891469,2.123304405
2.125,1.452678852,3.980724774,2.122448226
2.126,1.450441805,3.982526764,2.121590342
2.127,1.448208014,3.984320661,2.120730755
2.128,1.445977485,3.986106465,2.119869465
2.129,1.443750223,3.987884179,2.119006473
2.13,1.441526233,3.989653803,2.118141781
2.131,1.439305521,3.99141534,2.117275388
2.132,1.437088092,3.993168791,2.116407298
2.133,1.43487395,3.994914157,2.11553751
2.134,1.432663101,3.996651442,2.114666025
2.135,1.430455548,3.998380645,2.113792846
2.136,1.428251298,4.00010177,2.112917972
2.137,1.426050354,4.001814819,2.112041404
2.138,1.42385272,4.003519794,2.111163145
2.139,1.421658402,4.005216696,2.110283194
2.14,1.419467403,4.00690553,2.109401554
2.141,1.417279727,4.008586296,2.108518225
2.142,1.415095378,4.010258998,2.107633208
2.143,1.412914361,4.011923638,2.106746504
2.144,1.410736679,4.013580219,2.105858114
2.145,1.408562335,4.015228743,2.10496804
2.146,1.406391334,4.016869214,2.104076282
2.147,1.404223678,4.018501635,2.103182842
2.148,1.402059372,4.020126009,2.102287721
2.149,1.399898418,4.021742338,2.101390919
2.15,1.39774082,4.023350626,2.100492438
2.151,1.39558658,4.024950877,2.099592279
2.152,1.393435702,4.026543094,2.098690443
2.153,1.391288189,4.02812728,2.097786932
2.154,1.389144043,4.029703438,2.096881745
2.155,1.387003268,4.031271573,2.095974885
2.156,1.384865865,4.032831689,2.095066352
2.157,1.382731837,4.034383788,2.094156148
2.158,1.380601187,4.035927875,2.093244273
2.159,1.378473917,4.037463954,2.092330729
2.16,1.376350029,4.038992029,2.091415517
2.161,1.374229526,4.040512104,2.090498638
2.162,1.372112409,4.042024182,2.089580093
2.163,1.36999868,4.04352827,2.088659883
2.164,1.367888341,4.04502437,2.08773801
2.165,1.365781395,4.046512487,2.086814473
2.166,1.363677842,4.047992626,2.085889276
2.167,1.361577684,4.049464791,2.084962418
2.168,1.359480923,4.050928988,2.0840339
2.169,1.35738756,4.052385219,2.083103725
2.17,1.355297596,4.053833491,2.082171892
2.171,1.353211033,4.055273809,2.081238404
2.172,1.351127872,4.056706176,2.080303261
2.173,1.349048114,4.058130599,2.079366464
2.174,1.34697176,4.059547081,2.078428015
2.175,1.34489881,4.06095563,2.077487915
2.176,1.342829266,4.062356248,2.076546164
2.177,1.340763129,4.063748943,2.075602764
2.178,1.338700398,4.065133719,2.074657716
2.179,1.336641075,4.066510581,2.073711022
2.18,1.334585159,4.067879536,2.072762681
2.181,1.332532652,4.069240588,2.071812696
2.182,1.330483554,4.070593743,2.070861068
2.183,1.328437865,4.071939008,2.069907798
2.184,1.326395584,4.073276386,2.068952886
2.185,1.324356713,4.074605886,2.067996335
2.186,1.322321251,4.075927512,2.067038144
2.187,1.320289197,4.07724127,2.066078316
2.188,1.318260553,4.078547166,2.065116852
2.189,1.316235317,4.079845207,2.064153752
2.19,1.31421349,4.081135398,2.063189018
2.191,1.31219507,4.082417746,2.062222651
2.192,1.310180058,4.083692256,2.061254652
2.193,1.308168452,4.084958936,2.060285023
2.194,1.306160253,4.086217792,2.059313764
2.195,1.304155459,4.087468829,2.058340876
2.196,1.302154071,4.088712055,2.057366361
2.197,1.300156086,4.089947476,2.056390221
2.198,1.298161504,4.091175099,2.055412455
2.199,1.296170324,4.09239493,2.054433066
2.2,1.294182544,4.093606976,2.053452054
2.201,1.292198165,4.094811243,2.052469421
2.202,1.290217185,4.09600774,2.051485167
2.203,1.288239601,4.097196472,2.050499295
2.204,1.286265414,4.098377446,2.049511805
2.205,1.284294622,4.09955067,2.048522698
2.206,1.282327222,4.10071615,2.047531975
2.207,1.280363214,4.101873894,2.046539639
2.208,1.278402596,4.103023908,2.045545689
2.209,1.276445366,4.104166201,2.044550127
2.21,1.274491523,4.105300778,2.043552955
2.211,1.272541065,4.106427649,2.042554173
2.212,1.27059399,4.107546819,2.041553783
2.213,1.268650295,4.108658296,2.040551786
2.214,1.266709979,4.109762088,2.039548182
2.215,1.264773041,4.110858203,2.038542974
2.216,1.262839477,4.111946647,2.037536163
2.217,1.260909285,4.113027429,2.036527749
2.218,1.258982464,4.114100556,2.035517734
2.219,1.257059011,4.115166036,2.034506119
2.22,1.255138923,4.116223877,2.033492905
2.221,1.253222199,4.117274086,2.032478094
2.222,1.251308835,4.118316671,2.031461686
2.223,1.249398829,4.11935164,2.030443683
2.224,1.247492179,4.120379002,2.029424087
2.225,1.245588882,4.121398763,2.028402897
2.226,1.243688935,4.122410933,2.027380116
2.227,1.241792335,4.123415519,2.026355745
2.228,1.23989908,4.124412529,2.025329785
2.229,1.238009167,4.125401972,2.024302237
2.23,1.236122592,4.126383856,2.023273103
2.231,1.234239352,4.127358188,2.022242383
2.232,1.232359446,4.128324978,2.021210079
2.233,1.230482868,4.129284233,2.020176192
2.234,1.228609617,4.130235962,2.019140723
2.235,1.22673969,4.131180174,2.018103674
2.236,1.224873082,4.132116876,2.017065045
2.237,1.22300979,4.133046078,2.016024839
2.238,1.221149812,4.133967788,2.014983055
2.239,1.219293143,4.134882014,2.013939697
2.24,1.21743978,4.135788766,2.012894763
2.241,1.215589721,4.136688051,2.011848257
2.242,1.21374296,4.137579878,2.010800179
2.243,1.211899495,4.138464257,2.009750531
2.244,1.210059321,4.139341195,2.008699313
2.245,1.208222436,4.140210702,2.007646526
2.246,1.206388835,4.141072787,2.006592174
2.247,1.204558514,4.141927458,2.005536255
2.248,1.20273147,4.142774725,2.004478772
2.249,1.200907699,4.143614595,2.003419726
2.25,1.199087196,4.14444708,2.002359118
2.251,1.197269959,4.145272186,2.00129695
2.252,1.195455982,4.146089924,2.000233222
2.253,1.193645261,4.146900302,1.999167936
2.254,1.191837793,4.147703329,1.998101093
2.255,1.190033574,4.148499015,1.997032694
2.256,1.188232598,4.14928737,1.995962742
2.257,1.186434862,4.150068401,1.994891236
2.258,1.184640362,4.150842118,1.993818178
2.259,1.182849093,4.151608531,1.99274357
2.26,1.181061051,4.152367649,1.991667413
2.261,1.179276231,4.153119481,1.990589708
2.262,1.177494629,4.153864037,1.989510456
2.263,1.175716241,4.154601325,1.988429658
2.264,1.173941061,4.155331356,1.987347317
2.265,1.172169086,4.156054139,1.986263432
2.266,1.17040031,4.156769683,1.985178006
2.267,1.168634729,4.157477998,1.984091039
2.268,1.166872339,4.158179093,1.983002534
2.269,1.165113134,4.158872978,1.981912491
2.27,1.16335711,4.159559663,1.980820911
2.271,1.161604262,4.160239156,1.979727796
2.272,1.159854584,4.160911469,1.978633147
2.273,1.158108074,4.161576609,1.977536965
2.274,1.156364724,4.162234588,1.976439252
2.275,1.154624531,4.162885415,1.975340009
2.276,1.152887489,4.163529099,1.974239237
2.277,1.151153594,4.164165651,1.973136938
2.278,1.14942284,4.164795079,1.972033113
2.279,1.147695223,4.165417395,1.970927762
2.28,1.145970736,4.166032607,1.969820889
2.281,1.144249376,4.166640726,1.968712492
2.282,1.142531136,4.167241761,1.967602575
2.283,1.140816012,4.167835723,1.966491138
2.284,1.139103999,4.168422621,1.965378183
2.285,1.13739509,4.169002465,1.964263711
2.286,1.135689282,4.169575266,1.963147723
2.287,1.133986568,4.170141032,1.96203022
2.288,1.132286943,4.170699775,1.960911205
2.289,1.130590401,4.171251504,1.959790677
2.29,1.128896939,4.17179623,1.958668639
2.291,1.127206549,4.172333961,1.957545092
2.292,1.125519226,4.17286471,1.956420037
2.293,1.123834966,4.173388484,1.955293476
2.294,1.122153762,4.173905296,1.954165409
2.295,1.120475609,4.174415154,1.953035838
2.296,1.118800501,4.174918069,1.951904765
2.297,1.117128433,4.175414052,1.95077219
2.298,1.115459399,4.175903111,1.949638115
2.299,1.113793394,4.176385259,1.948502542
2.3,1.112130411,4.176860504,1.947365471
2.301,1.110470446,4.177328857,1.946226905
2.302,1.108813491,4.177790328,1.945086844
2.303,1.107159543,4.178244928,1.943945289
2.304,1.105508594,4.178692667,1.942802243
2.305,1.10386064,4.179133555,1.941657706
2.306,1.102215673,4.179567602,1.940511679
2.307,1.100573689,4.17999482,1.939364165
2.308,1.098934682,4.180415217,1.938215164
2.309,1.097298646,4.180828805,1.937064678
2.31,1.095665574,4.181235594,1.935912708
2.311,1.094035461,4.181635594,1.934759255
2.312,1.092408301,4.182028817,1.933604321
2.313,1.090784088,4.182415271,1.932447907
2.314,1.089162817,4.182794967,1.931290015
2.315,1.08754448,4.183167917,1.930130645
2.316,1.085929072,4.18353413,1.928969799
2.317,1.084316588,4.183893618,1.927807479
2.318,1.08270702,4.184246389,1.926643686
2.319,1.081100364,4.184592456,1.925478422
2.32,1.079496612,4.184931828,1.924311686
2.321,1.077895759,4.185264516,1.923143482
2.322,1.076297798,4.18559053,1.92197381
2.323,1.074702724,4.185909881,1.920802671
2.324,1.073110531,4.18622258,1.919630068
2.325,1.071521211,4.186528637,1.918456001
2.326,1.06993476,4.186828063,1.917280472
2.327,1.06835117,4.187120868,1.916103482
2.328,1.066770436,4.187407062,1.914925032
2.329,1.065192552,4.187686657,1.913745124
2.33,1.06361751,4.187959663,1.91256376
2.331,1.062045306,4.188226091,1.91138094
2.332,1.060475932,4.188485951,1.910196666
2.333,1.058909382,4.188739253,1.909010939
2.334,1.057345651,4.188986009,1.907823762
2.335,1.055784731,4.189226229,1.906635134
2.336,1.054226617,4.189459924,1.905445058
2.337,1.052671302,4.189687104,1.904253535
2.338,1.05111878,4.189907781,1.903060566
2.339,1.049569045,4.190121964,1.901866152
2.34,1.048022089,4.190329664,1.900670296
2.341,1.046477907,4.190530892,1.899472998
2.342,1.044936493,4.19072566,1.89827426
2.343,1.04339784,4.190913976,1.897074083
2.344,1.041861941,4.191095853,1.895872469
2.345,1.04032879,4.1912713,1.894669419
2.346,1.038798381,4.191440329,1.893464934
2.347,1.037270708,4.19160295,1.892259016
2.348,1.035745763,4.191759174,1.891051666
2.349,1.034223541,4.191909012,1.889842886
2.35,1.032704035,4.192052474,1.888632677
2.351,1.031187238,4.192189571,1.88742104
2.352,1.029673145,4.192320314,1.886207977
2.353,1.028161748,4.192444713,1.884993489
2.354,1.026653041,4.192562779,1.883777578
2.355,1.025147018,4.192674524,1.882560244
2.356,1.023643672,4.192779957,1.881341491
2.357,1.022142997,4.19287909,1.880121318
2.358,1.020644985,4.192971933,1.878899727
2.359,1.019149632,4.193058497,1.87767672
2.36,1.01765693,4.193138792,1.876452298
2.361,1.016166872,4.19321283,1.875226463
2.362,1.014679452,4.193280621,1.873999215
2.363,1.013194664,4.193342176,1.872770557
2.364,1.011712501,4.193397506,1.87154049
2.365,1.010232956,4.193446621,1.870309014
2.366,1.008756023,4.193489533,1.869076133
2.367,1.007281695,4.193526251,1.867841846
2.368,1.005809967,4.193556787,1.866606156
2.369,1.00434083,4.193581151,1.865369064
2.37,1.00287428,4.193599355,1.864130571
2.371,1.001410308,4.193611409,1.862890679
2.372,0.999948909,4.193617323,1.861649389
2.373,0.998490076,4.193617109,1.860406702
2.374,0.997033802,4.193610777,1.859162621
2.375,0.995580082,4.193598337,1.857917146
2.376,0.994128907,4.193579802,1.856670279
2.377,0.992680272,4.193555181,1.855422022
2.378,0.991234171,4.193524486,1.854172375
2.379,0.989790596,4.193487726,1.852921341
2.38,0.988349541,4.193444913,1.85166892
2.381,0.986910999,4.193396057,1.850415114
2.382,0.985474964,4.19334117,1.849159925
2.383,0.98404143,4.193280261,1.847903354
2.384,0.982610389,4.193213343,1.846645402
2.385,0.981181835,4.193140424,1.845386072
2.386,0.979755762,4.193061517,1.844125364
2.387,0.978332162,4.192976632,1.842863279
2.388,0.97691103,4.192885779,1.84159982
2.389,0.975492359,4.19278897,1.840334988
2.39,0.974076142,4.192686214,1.839068783
2.391,0.972662372,4.192577524,1.837801209
2.392,0.971251044,4.192462909,1.836532265
2.393,0.96984215,4.19234238,1.835261955
2.394,0.968435684,4.192215948,1.833990278
2.395,0.96703164,4.192083623,1.832717236
2.396,0.96563001,4.191945417,1.831442832
2.397,0.964230788,4.19180134,1.830167066
2.398,0.962833969,4.191651402,1.82888994
2.399,0.961439544,4.191495615,1.827611456
2.4,0.960047508,4.191333989,1.826331614
2.401,0.958657854,4.191166535,1.825050417
